REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,108906,A3020000,AP ENVIRONMENTAL SCIENCE,31,124,4,32,128,4
,,,,108906,A3040000,AP CHEMISTRY,4,4,4,4,4,4
,,,,108906,A3100101,AP CALCULUS AB,35,184,5.3,43,232,5.4
,,,,108906,A3100102,AP CALCULUS BC,38,208,5.5,46,256,5.6
,,,,108906,A3100200,AP STATISTICS (APSTATS),21,84,4,24,96,4
,,,,108906,A3150200,AP MUSIC THEORY,13,75,5.8,15,87,5.8
,,,,108906,A3220100,AP ENGLISH LANGUAGE AND COMP,153,875,5.7,155,887,5.7
,,,,108906,A3220200,AP ENGLISH LITERATURE AND COMP,18,103,5.7,18,103,5.7
,,,,108906,A3340100,AP UNITED STATES HISTORY,31,183,5.9,31,183,5.9
,,,,108906,A3350100,AP PSYCHOLOGY,18,54,3,19,57,3
,,,,108906,A3440100,AP LANG OTH THAN ENG LV 4 SPAN,92,515,5.6,105,587,5.6
,,,,108906,A3440200,AP LANG OTH THAN ENG LV 5 SPAN,15,45,3,15,45,3
,,,,108906,I3010201,IB BIOLOGY STANDARD LEVEL,6,24,4,29,228,7.9
,,,,108906,I3040002,IB CHEMISTRY STANDARD LEVEL,,0,,4,4,4
,,,,108906,I3100200,IB MATHEMATICS STANDARD LEVEL,8,32,4,13,104,8
,,,,108906,I3100300,IB MATHEMATICS HIGHER LEVEL,14,56,4,10,80,8
,,,,108906,I3220300,IB ENGLISH III (IBENG 3),14,84,6,75,444,5.9
,,,,108906,N1303742,INTRO TO ENGIN DESIGN (PLTW),1,1,1,10,10,1
Total,,,,108906,,,"2,717","14,581",5.4,"3,655","18,457",5
,,,,108906,,,,,,,,
108907,MERCEDES ISD,TRADITIONAL ISD/CSD,,108907,3101100,PRECALCULUS (PRE CALC),75,440,5.9,95,552,5.8
,,,,108907,3102500,INDEP STUDY IN MATH (1ST TIME),5,20,4,5,20,4
,,,,108907,3102501,INDEP STUDY IN MATH (2ND TIME),4,4,4,4,4,4
,,,,108907,3155600,MUSIC STUDIES-MUSIC APPREC. I,7,21,3,7,21,3
,,,,108907,3220300,ENGLISH III (ENG 3),47,219,4.7,72,351,4.9
,,,,108907,3220400,ENGLISH IV (ENG 4),39,231,5.9,41,243,5.9
,,,,108907,3221500,LITERARY GENRES (LIT GENR),3,3,3,3,3,3
,,,,108907,3221600,HUMANITIES (FIRST TIME TAKEN),66,213,3.2,77,249,3.2
,,,,108907,3221610,HUMANITIES (SECOND TIME TAKEN),3,3,3,3,3,3
,,,,108907,3250100,"THEATRE I, THEATRE ARTS I",3,3,3,3,3,3
,,,,108907,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,108907,3330100,UNITED STATES GOVERNMENT (GOVT,25,78,3.1,49,150,3.1
,,,,108907,3340100,US HISTORY STUDIES SINCE 1877,31,168,5.4,57,324,5.7
,,,,108907,3350100,PSYCHOLOGY (PSYCH),14,42,3,15,45,3
,,,,108907,3370100,SOCIOLOGY (SOC),87,261,3,103,309,3
,,,,108907,3380002,SPEC TOPIC IN SOC STUD (1ST),43,135,3.1,65,201,3.1
,,,,108907,3380021,SOCIAL STD ADV STDYS (2ND CRD),3,3,3,3,3,3
,,,,108907,3380022,SPEC TOPIC IN SOC STUD (2ND),5,15,3,6,18,3
,,,,108907,3380042,SPEC TOPICS IN SOC STUD (4TH),3,3,3,3,3,3
,,,,108907,3440300,LANG O/T ENGLISH III - SPANISH,60,180,3,94,282,3
,,,,108907,3500500,"ART II, DRAWING I",3,3,3,3,3,3
,,,,108907,3810200,ADVANCED HEALTH EDUCATION,3,12,4,3,12,4
,,,,108907,3980100,LANG O/T ENGLISH I - ASL,3,3,3,3,3,3
,,,,108907,13004600,ARCHITECTURAL DESIGN,6,24,4,6,24,4
,,,,108907,13009900,PROFESSIONAL COMMUNICATIONS,93,279,3,93,279,3
,,,,108907,13011200,"PRINC OF BUSIN, MARK, & FINAN",7,21,3,7,21,3
,,,,108907,13011400,BUSIN INFO MGT I,30,105,3.5,30,105,3.5
,,,,108907,13012200,PRACTICUM BUSINESS MGT,12,42,3.5,12,42,3.5
,,,,108907,13014200,PRINC OF ED & TRAINING,5,15,3,5,15,3
,,,,108907,13014300,HUMAN GROWTH & DEVELOP,10,30,3,10,30,3
,,,,108907,13014400,INSTR PRACT IN ED & TRAINING,6,18,3,6,18,3
,,,,108907,13016600,ACCOUNTING I,3,3,3,3,3,3
,,,,108907,13016700,ACCOUNTING II,3,3,3,3,3,3
,,,,108907,13018300,POLITICAL SCIENCE I,3,3,3,3,3,3
,,,,108907,13020300,MEDICAL TERMINOLOGY,6,6,6,6,6,6
,,,,108907,13020400,HEALTH SCIENCE,3,3,3,3,3,3
,,,,108907,13020500,PRACTICUM HEALTH SCIENCE,0,35,0,0,35,0
,,,,108907,13020600,ANATOMY & PHYSIOLOGY,9,36,4,9,36,4
,,,,108907,13020700,MEDICAL MICROBIOLOGY,10,40,4,10,40,4
,,,,108907,13020900,WORLD HEALTH RESEARCH,3,12,4,3,12,4
,,,,108907,13024400,INTERPERSONAL STUDIES,6,18,3,6,18,3
,,,,108907,13024700,CHILD DEVELOPMENT,6,18,3,6,18,3
,,,,108907,13027300,COMPUTER MAINTENANCE,3,3,3,3,3,3
,,,,108907,13027400,TELECOMM & NETWORKING,3,3,3,3,3,3
,,,,108907,13027500,COMPUTER TECHNICIAN,3,3,3,3,3,3
,,,,108907,13027600,COMPUTER PROGRAMMING,3,3,3,3,3,3
,,,,108907,13027700,ADV COMPUTER PROGRAMMING,3,3,3,3,3,3
,,,,108907,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",5,15,3,5,15,3
,,,,108907,13029300,LAW ENFORCEMENT I,6,18,3,6,18,3
,,,,108907,13029400,LAW ENFORCEMENT II,4.5,4.5,4.5,4.5,4.5,4.5
,,,,108907,13029500,FORENSIC SCIENCE,5,20,4,5,20,4
,,,,108907,13029600,COURT SYS & PRACTICES,6,24,4,6,24,4
,,,,108907,13029700,CORRECTIONAL SERVICES,7,21,3,7,21,3
,,,,108907,13036500,ENG DESIGN & PRESENTATION,9,36,4,9,36,4
,,,,108907,13036700,ENGINEERING MATHEMATICS,6,6,6,6,6,6
,,,,108907,13036800,ELECTRONICS,3,3,3,3,3,3
,,,,108907,13037200,SCIENTIFIC RESEARCH & DESIGN,20,88,4.4,20,88,4.4
,,,,108907,13037210,SCIENTIFIC RESEARCH & DESGN II,23,96,4.2,23,96,4.2
,,,,108907,13037220,SCIEN RESEARCH & DESIGN III,3,12,4,3,12,4
,,,,108907,13037500,PRINCIPLES OF ENGINEERING,4,4,4,4,4,4
,,,,108907,A3220100,AP ENGLISH LANGUAGE AND COMP,25,150,6,29,174,6
,,,,108907,A3220200,AP ENGLISH LITERATURE AND COMP,26,156,6,27,162,6
,,,,108907,A3340100,AP UNITED STATES HISTORY,20,111,5.6,24,135,5.6
Total,,,,108907,,,900,"3,580",4,"1,092","4,379",4
,,,,108907,,,,,,,,
108908,MISSION CISD,TRADITIONAL ISD/CSD,,108908,3010200,BIOLOGY (BIO),25,233,9.3,72,648,9
,,,,108908,3040000,CHEMISTRY (CHEM),6,24,4,14,100,7.1
,,,,108908,3040007,CHEMISTRY,4,4,4,4,4,4
,,,,108908,3050000,PHYSICS (PHYSICS),,0,,4,4,4
,,,,108908,3101100,PRECALCULUS (PRE CALC),122,"1,028",8.4,175,"1,444",8.3
,,,,108908,3102500,INDEP STUDY IN MATH (1ST TIME),3,12,4,3,12,4
,,,,108908,3220300,ENGLISH III (ENG 3),267,"2,223",8.3,282,"2,324",8.2
,,,,108908,3220400,ENGLISH IV (ENG 4),144,"1,398",9.7,180,"1,753",9.7
,,,,108908,3241400,COMMUNICATION APPLICATIONS,52,156,3,74,222,3
,,,,108908,3310300,ECONOMICS W/EMPH FREE ENTERPR,,0,,3,3,3
,,,,108908,3330100,UNITED STATES GOVERNMENT (GOVT,26,78,3,27,81,3
,,,,108908,3340100,US HISTORY STUDIES SINCE 1877,198,"1,480",7.5,203,"1,502",7.4
,,,,108908,3350100,PSYCHOLOGY (PSYCH),11,33,3,11,33,3
,,,,108908,3370100,SOCIOLOGY (SOC),13,39,3,28,84,3
,,,,108908,3380002,SPEC TOPIC IN SOC STUD (1ST),24,75,3.1,71,246,3.5
,,,,108908,3500100,ART I (ART 1),3,3,3,3,3,3
,,,,108908,3500300,ART III,3,3,3,3,3,3
,,,,108908,3501300,"ART III, DRAWING II",9,27,3,14,42,3
,,,,108908,3580140,FUNDAMENTALS OF COMP SCIENCE,37,111,3,71,213,3
,,,,108908,13002300,AG FAC DESGN & FABR,34,170,5,34,170,5
,,,,108908,13002500,"PRACTICUM IN AG,FOOD & NAT RES",27,220,8.1,27,220,8.1
,,,,108908,13004700,ADV ARCHITECTURAL DESIGN,35,70,2,35,70,2
,,,,108908,13008300,ANIMATION,18,140,7.8,18,140,7.8
,,,,108908,13008400,ADVANCED ANIMATION,10,90,9,10,90,9
,,,,108908,13008900,ADV GRAPHIC DESIGN & ILLUST,27,265,9.8,27,265,9.8
,,,,108908,13011500,BUSIN INFO MGT II,158,"1,224",7.7,158,"1,224",7.7
,,,,108908,13012100,BUSINESS MANAGEMENT,18,115,6.4,28,165,5.9
,,,,108908,13016300,BANKING & FINANC SVCS,12,107,8.9,12,107,8.9
,,,,108908,13016600,ACCOUNTING I,27,250,9.3,27,250,9.3
,,,,108908,13020400,HEALTH SCIENCE,10,30,3,10,30,3
,,,,108908,13020500,PRACTICUM HEALTH SCIENCE,52,405,7.8,52,405,7.8
,,,,108908,13020510,PRACTICUM HEALTH SCIENCE II,17,165,9.7,17,165,9.7
,,,,108908,13025000,PRACTICUM HUMAN SVCS,30,90,3,30,90,3
,,,,108908,13027300,COMPUTER MAINTENANCE,5,10,2,5,10,2
,,,,108908,13027800,DIGITAL & INTERACTIVE MEDIA,78,640,8.2,78,640,8.2
,,,,108908,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",41,123,3,48,147,3.1
,,,,108908,13029300,LAW ENFORCEMENT I,3,3,3,3,3,3
,,,,108908,13029600,COURT SYS & PRACTICES,6,6,6,4.5,4.5,4.5
,,,,108908,13032600,ADV PRECISION METAL MANUF,11,110,10,11,110,10
,,,,108908,13032700,FLEXIBLE MANUFACTURING,10,90,9,10,90,9
,,,,108908,13034700,MARKETING DYNAMICS,22,169,7.7,22,169,7.7
,,,,108908,13036500,ENG DESIGN & PRESENTATION,3,3,3,3,3,3
,,,,108908,13037200,SCIENTIFIC RESEARCH & DESIGN,3,12,4,3,12,4
,,,,108908,13037210,SCIENTIFIC RESEARCH & DESGN II,42,410,9.8,42,410,9.8
,,,,108908,13037500,PRINCIPLES OF ENGINEERING,,0,,6,6,6
,,,,108908,13039200,"PRINC OF TRANS, DISTR & LOGIST",10,40,4,10,40,4
,,,,108908,13039300,"ENERGY, PWR, & TRANS SYS",19,19,1,19,19,1
,,,,108908,13039600,AUTOMOTIVE TECHNOLOGY,8,32,4,8,32,4
,,,,108908,13039700,ADV AUTOMOTIVE TECHNOLOGY,8,32,4,8,32,4
,,,,108908,13039900,ADV COLLIS REPAIR & REFINISH,10,74,7.4,10,74,7.4
,,,,108908,A3150200,AP MUSIC THEORY,21,63,3,47,144,3.1
,,,,108908,N1120027,ORGANIC CHEMISTRY (ORGNCHEM),4,4,4,4,4,4
Total,,,,108908,,,"1,640","12,111",7.4,"1,980","14,076",7.1
,,,,108908,,,,,,,,
108909,PHARR-SAN JUAN-ALAMO ISD,TRADITIONAL ISD/CSD,,108909,3040000,CHEMISTRY (CHEM),5,20,4,5,20,4
,,,,108909,3050000,PHYSICS (PHYSICS),4,4,4,4,4,4
,,,,108909,3100600,ALGEBRA II (ALG2),244,"1,364",5.6,253,"1,404",5.5
,,,,108909,3101100,PRECALCULUS (PRE CALC),404,"2,246",5.6,425,"2,388",5.6
,,,,108909,3155600,MUSIC STUDIES-MUSIC APPREC. I,273,819,3,285,855,3
,,,,108909,3220300,ENGLISH III (ENG 3),39,174,4.5,39,174,4.5
,,,,108909,3220400,ENGLISH IV (ENG 4),32,96,3,36,108,3
,,,,108909,3250100,"THEATRE I, THEATRE ARTS I",20,66,3.3,22,72,3.3
,,,,108909,3310300,ECONOMICS W/EMPH FREE ENTERPR,66,198,3,71,213,3
,,,,108909,3330100,UNITED STATES GOVERNMENT (GOVT,137,411,3,148,444,3
,,,,108909,3340100,US HISTORY STUDIES SINCE 1877,7,21,3,7,21,3
,,,,108909,3370100,SOCIOLOGY (SOC),204,615,3,218,657,3
,,,,108909,3440300,LANG O/T ENGLISH III - SPANISH,315,"1,668",5.3,348,"1,842",5.3
,,,,108909,3440330,SPANISH FOR SPAN SPEAKERS LVL3,437,"2,397",5.5,479,"2,613",5.5
,,,,108909,3440440,SPANISH FOR SPAN SPEAKERS LVL4,3,3,3,3,3,3
,,,,108909,3500110,ART I - ART APPRECIATION,194,582,3,202,606,3
,,,,108909,3580200,COMPUTER SCIENCE I,199,597,3,217,654,3
,,,,108909,3580820,WEB DESIGN,9,36,4,14,42,3
,,,,108909,13000700,ADVANCED ANIMAL SCIENCE,25,75,3,25,75,3
,,,,108909,13005700,ADV ELECTRICAL TECHNOLOGY,6,6,6,6,6,6
,,,,108909,13009900,PROFESSIONAL COMMUNICATIONS,573,"1,734",3,573,"1,734",3
,,,,108909,13011300,TOUCH SYS DATA ENTRY,174,696,4,174,696,4
,,,,108909,13011400,BUSIN INFO MGT I,324,"1,939",6,324,"1,939",6
,,,,108909,13011500,BUSIN INFO MGT II,156,"1,044",6.7,157,"1,048",6.7
,,,,108909,13011700,BUSINESS LAW,10,30,3,10,30,3
,,,,108909,13011800,GLOBAL BUSINESS,8,32,4,9,36,4
,,,,108909,13011900,HUMAN RESOURCES MGT,55,171,3.1,55,171,3.1
,,,,108909,13012200,PRACTICUM BUSINESS MGT,6,24,4,6,24,4
,,,,108909,13014400,INSTR PRACT IN ED & TRAINING,75,225,3,75,225,3
,,,,108909,13014500,PRACTICUM ED & TRAINING,10,30,3,10,30,3
,,,,108909,13016600,ACCOUNTING I,51,273,5.4,51,273,5.4
,,,,108909,13016700,ACCOUNTING II,14,42,3,14,42,3
,,,,108909,13016900,STAT & RISK MGT,12,48,4,12,48,4
,,,,108909,13020300,MEDICAL TERMINOLOGY,171,513,3,171,513,3
,,,,108909,13020400,HEALTH SCIENCE,5,15,3,5,15,3
,,,,108909,13020510,PRACTICUM HEALTH SCIENCE II,16,171,10.7,16,171,10.7
,,,,108909,13020600,ANATOMY & PHYSIOLOGY,19,80,4.2,20,88,4.4
,,,,108909,13027200,PRINCIPLES OF INFO TECH,226,696,3.1,226,696,3.1
,,,,108909,13027300,COMPUTER MAINTENANCE,40,268,6.7,40,268,6.7
,,,,108909,13027400,TELECOMM & NETWORKING,32,190,5.9,32,190,5.9
,,,,108909,13027500,COMPUTER TECHNICIAN,16,124,7.8,16,124,7.8
,,,,108909,13027800,DIGITAL & INTERACTIVE MEDIA,156,828,5.3,156,828,5.3
,,,,108909,13027900,WEB TECHNOLOGIES,51,204,4,51,204,4
,,,,108909,13029300,LAW ENFORCEMENT I,98,348,3.6,98,348,3.6
,,,,108909,13029400,LAW ENFORCEMENT II,97,378,3.9,97,378,3.9
,,,,108909,13029600,COURT SYS & PRACTICES,46,138,3,46,138,3
,,,,108909,13029700,CORRECTIONAL SERVICES,28,84,3,28,84,3
,,,,108909,13032200,PRINCIPLES OF MANUFACTURING,26,78,3,26,78,3
,,,,108909,13032300,WELDING,59,279,4.7,59,279,4.7
,,,,108909,13032400,ADVANCED WELDING,10,120,12,10,120,12
,,,,108909,13032600,ADV PRECISION METAL MANUF,28,84,3,28,84,3
,,,,108909,13032700,FLEXIBLE MANUFACTURING,23,69,3,23,69,3
,,,,108909,13032800,ADV FLEXIBLE MANUFACTURING,9,27,3,9,27,3
,,,,108909,13034400,ENTREPRENEURSHIP,21,102,4.9,21,102,4.9
,,,,108909,13034700,MARKETING DYNAMICS,36,171,4.8,36,171,4.8
,,,,108909,13034800,PRACTICUM MARKETING DYNAMICS,132,642,4.9,132,642,4.9
,,,,108909,13036500,ENG DESIGN & PRESENTATION,14,63,4.5,14,63,4.5
,,,,108909,13037000,ROBOTICS AND AUTOMATION,13,60,4.6,13,60,4.6
,,,,108909,13039600,AUTOMOTIVE TECHNOLOGY,0,35,0,0,35,0
,,,,108909,13039700,ADV AUTOMOTIVE TECHNOLOGY,5,20,4,5,20,4
,,,,108909,A3010200,AP BIOLOGY,314,"2,272",7.2,358,"2,604",7.3
,,,,108909,A3040000,AP CHEMISTRY,10,48,4.8,12,60,5
,,,,108909,A3050002,AP PHYSICS C,12,48,4,10,80,8
,,,,108909,A3050003,AP PHYSICS 1,26,184,7.1,29,204,7
,,,,108909,A3100101,AP CALCULUS AB,118,702,5.9,130,786,6
,,,,108909,A3100102,AP CALCULUS BC,18,72,4,11,84,7.6
,,,,108909,A3100200,AP STATISTICS (APSTATS),19,148,7.8,26,196,7.5
,,,,108909,A3220100,AP ENGLISH LANGUAGE AND COMP,579,"3,135",5.4,617,"3,363",5.5
,,,,108909,A3220200,AP ENGLISH LITERATURE AND COMP,328,"1,718",5.2,356,"1,847",5.2
,,,,108909,A3310100,AP MICROECONOMICS,160,480,3,169,507,3
,,,,108909,A3310200,AP MACROECONOMICS,72,216,3,72,216,3
,,,,108909,A3330100,AP U.S. GOVERNMENT & POLITICS,210,630,3,220,660,3
,,,,108909,A3340100,AP UNITED STATES HISTORY,601,"3,255",5.4,638,"3,465",5.4
,,,,108909,A3440100,AP LANG OTH THAN ENG LV 4 SPAN,89,468,5.3,93,492,5.3
,,,,108909,A3440200,AP LANG OTH THAN ENG LV 5 SPAN,20,60,3,22,66,3
,,,,108909,N1110018,MULTIVARIABLE CALCULUS,14,56,4,19,76,4
,,,,108909,N1302801,DATABASE FUNDAMENTAL (ORACLE),29,87,3,29,87,3
,,,,108909,N1302803,INTERNETWORKING TECH I (CISCO),4,16,4,4,16,4
Total,,,,108909,,,"8,054","37,068",4.6,"8,444","39,101",4.6
,,,,108909,,,,,,,,
108910,PROGRESO ISD,TRADITIONAL ISD/CSD,,108910,3020000,ENVIRONMENTAL SYSTEMS-ENVIRSYS,18,72,4,34,136,4
,,,,108910,3100600,ALGEBRA II (ALG2),16,64,4,33,132,4
,,,,108910,3101100,PRECALCULUS (PRE CALC),4,4,4,3,12,4
,,,,108910,3155600,MUSIC STUDIES-MUSIC APPREC. I,6,18,3,19,57,3
,,,,108910,3241400,COMMUNICATION APPLICATIONS,,0,,3,3,3
,,,,108910,3330100,UNITED STATES GOVERNMENT (GOVT,19,57,3,26,78,3
,,,,108910,3340100,US HISTORY STUDIES SINCE 1877,20,93,4.7,33,162,4.9
,,,,108910,3380001,SOCIAL STD ADV STDYS (1ST CRD),,0,,3,3,3
,,,,108910,3380021,SOCIAL STD ADV STDYS (2ND CRD),3,3,3,3,3,3
,,,,108910,3440100,LANG O/T ENGLISH I - SPANISH,28,84,3,44,132,3
,,,,108910,3440200,LANG O/T ENGLISH II - SPANISH,44,132,3,70,210,3
,,,,108910,3440300,LANG O/T ENGLISH III - SPANISH,13,39,3,18,54,3
,,,,108910,3580200,COMPUTER SCIENCE I,24,72,3,33,99,3
,,,,108910,13011500,BUSIN INFO MGT II,5,20,4,6,24,4
,,,,108910,13020300,MEDICAL TERMINOLOGY,30,90,3,30,90,3
,,,,108910,13020600,ANATOMY & PHYSIOLOGY,20,152,7.6,20,152,7.6
,,,,108910,13030000,FIREFIGHTER II,3,3,3,3,3,3
,,,,108910,13032500,PRECISION METAL MANUFACTURING,5,15,3,9,27,3
,,,,108910,13032600,ADV PRECISION METAL MANUF,5,15,3,9,27,3
,,,,108910,13032900,MANUFACTURING ENGINEERING,3,3,3,3,3,3
Total,,,,108910,,,257,936,3.6,393,"1,410",3.6
,,,,108910,,,,,,,,
108911,SHARYLAND ISD,TRADITIONAL ISD/CSD,,108911,3010200,BIOLOGY (BIO),27,216,8,29,232,8
,,,,108911,3040000,CHEMISTRY (CHEM),4,16,4,8,32,4
,,,,108911,3101100,PRECALCULUS (PRE CALC),249,"1,988",8,262,"2,092",8
,,,,108911,3220300,ENGLISH III (ENG 3),158,"1,755",11.1,164,"1,827",11.1
,,,,108911,3220400,ENGLISH IV (ENG 4),58,348,6,60,360,6
,,,,108911,3251000,"THEATRE IV, THEATRE PROD IV",18,54,3,11,66,6
,,,,108911,3310300,ECONOMICS W/EMPH FREE ENTERPR,142,426,3,150,450,3
,,,,108911,3330100,UNITED STATES GOVERNMENT (GOVT,140,456,3.3,147,477,3.2
,,,,108911,3340100,US HISTORY STUDIES SINCE 1877,158,"1,755",11.1,164,"1,827",11.1
,,,,108911,3350100,PSYCHOLOGY (PSYCH),85,255,3,85,255,3
,,,,108911,3440200,LANG O/T ENGLISH II - SPANISH,20,120,6,26,156,6
,,,,108911,3440300,LANG O/T ENGLISH III - SPANISH,20,117,5.9,20,117,5.9
,,,,108911,3500110,ART I - ART APPRECIATION,160,957,6,168,"1,005",6
,,,,108911,3580200,COMPUTER SCIENCE I,3,12,4,12,12,12
,,,,108911,13009900,PROFESSIONAL COMMUNICATIONS,155,930,6,155,930,6
,,,,108911,13011500,BUSIN INFO MGT II,250,"1,494",6,250,"1,494",6
,,,,108911,13020600,ANATOMY & PHYSIOLOGY,,0,,6,6,6
,,,,108911,13027300,COMPUTER MAINTENANCE,16,144,9,16,144,9
,,,,108911,13029400,LAW ENFORCEMENT II,16,96,6,16,96,6
,,,,108911,13039600,AUTOMOTIVE TECHNOLOGY,15,162,10.8,15,162,10.8
,,,,108911,A3010200,AP BIOLOGY,13,104,8,14,112,8
,,,,108911,A3440100,AP LANG OTH THAN ENG LV 4 SPAN,12,72,6,16,96,6
,,,,108911,A3440200,AP LANG OTH THAN ENG LV 5 SPAN,42,252,6,43,258,6
Total,,,,108911,,,"1,747","11,729",6.7,"1,816","12,206",6.7
,,,,108911,,,,,,,,
108912,LA JOYA ISD,TRADITIONAL ISD/CSD,,108912,3010205,BIOLOGY,9,36,4,9,36,4
,,,,108912,3040000,CHEMISTRY (CHEM),12,48,4,10,64,6.4
,,,,108912,3100600,ALGEBRA II (ALG2),188,752,4,214,856,4
,,,,108912,3101100,PRECALCULUS (PRE CALC),280,"1,656",5.9,326,"1,936",5.9
,,,,108912,3102530,STATISTICS,25,100,4,26,104,4
,,,,108912,3155400,MUSIC STUDIES - MUSIC THEORY I,66,201,3,76,231,3
,,,,108912,3155600,MUSIC STUDIES-MUSIC APPREC. I,151,453,3,183,549,3
,,,,108912,3220307,ENGLISH III,355,"1,917",5.4,415,"2,259",5.4
,,,,108912,3220400,ENGLISH IV (ENG 4),115,615,5.3,142,777,5.5
,,,,108912,3221800,INDEP STUDY/ENGLISH (1ST TIME),94,393,4.2,108,462,4.3
,,,,108912,3221810,INDEP STUDY/ENGLISH (2ND TIME),14,42,3,16,48,3
,,,,108912,3221820,INDEP STUDY/ENGLISH (3RD TIME),3,3,3,3,3,3
,,,,108912,3240900,PUBLIC SPEAKING I (PUBSPKG1),11,33,3,16,48,3
,,,,108912,3241400,COMMUNICATION APPLICATIONS,7,21,3,6,24,4
,,,,108912,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,108912,3330100,UNITED STATES GOVERNMENT (GOVT,225,"1,020",4.5,248,"1,107",4.5
,,,,108912,3340100,US HISTORY STUDIES SINCE 1877,335,"1,776",5.3,388,"2,079",5.4
,,,,108912,3350100,PSYCHOLOGY (PSYCH),211,645,3.1,239,753,3.2
,,,,108912,3370100,SOCIOLOGY (SOC),26,81,3.1,26,81,3.1
,,,,108912,3440300,LANG O/T ENGLISH III - SPANISH,297,"1,509",5.1,379,"1,962",5.2
,,,,108912,3440600,LANG O/T ENGLISH VI - SPANISH,6,24,4,10,30,3
,,,,108912,3500100,ART I (ART 1),15,45,3,18,54,3
,,,,108912,3500110,ART I - ART APPRECIATION,21,63,3,24,72,3
,,,,108912,3580200,COMPUTER SCIENCE I,3,3,3,3,3,3
,,,,108912,13009900,PROFESSIONAL COMMUNICATIONS,246,756,3.1,291,891,3.1
,,,,108912,13011500,BUSIN INFO MGT II,45,234,5.2,45,234,5.2
,,,,108912,13014200,PRINC OF ED & TRAINING,111,378,3.4,113,390,3.5
,,,,108912,13016600,ACCOUNTING I,19,57,3,19,57,3
,,,,108912,13018300,POLITICAL SCIENCE I,,0,,3,3,3
,,,,108912,13027300,COMPUTER MAINTENANCE,11,60,5.5,11,60,5.5
,,,,108912,13027500,COMPUTER TECHNICIAN,37,213,5.8,37,213,5.8
,,,,108912,13027600,COMPUTER PROGRAMMING,242,869,3.6,301,"1,063",3.5
,,,,108912,13027700,ADV COMPUTER PROGRAMMING,17,84,4.9,17,84,4.9
,,,,108912,13027800,DIGITAL & INTERACTIVE MEDIA,11,66,6,11,66,6
,,,,108912,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",57,171,3,58,174,3
,,,,108912,13029300,LAW ENFORCEMENT I,3,3,3,3,3,3
,,,,108912,13029400,LAW ENFORCEMENT II,3,3,3,3,3,3
,,,,108912,13029600,COURT SYS & PRACTICES,10,30,3,10,30,3
,,,,108912,13034400,ENTREPRENEURSHIP,62,348,5.6,62,348,5.6
,,,,108912,13034700,MARKETING DYNAMICS,19,81,4.3,19,81,4.3
,,,,108912,13036200,CONCEPTS OF ENG & TECH,49,246,5,49,246,5
,,,,108912,13036500,ENG DESIGN & PRESENTATION,21,126,6,21,126,6
,,,,108912,13036600,ADV ENG DESIGN & PRESENTATION,10,57,5.7,10,57,5.7
,,,,108912,13037200,SCIENTIFIC RESEARCH & DESIGN,107,820,7.7,113,868,7.7
,,,,108912,13037210,SCIENTIFIC RESEARCH & DESGN II,64,256,4,64,256,4
,,,,108912,A3500100,AP ART HISTORY,24,72,3,30,90,3
Total,,,,108912,,,"3,623","16,372",4.5,"4,165","18,890",4.5
,,,,108912,,,,,,,,
108913,WESLACO ISD,TRADITIONAL ISD/CSD,,108913,3101100,PRECALCULUS (PRE CALC),296,"1,714",5.8,313,"1,810",5.8
,,,,108913,3220300,ENGLISH III (ENG 3),19,75,3.9,21,81,3.9
,,,,108913,3330100,UNITED STATES GOVERNMENT (GOVT,9,27,3,13,39,3
,,,,108913,3340100,US HISTORY STUDIES SINCE 1877,16,54,3.4,18,60,3.3
,,,,108913,3350100,PSYCHOLOGY (PSYCH),13,39,3,14,42,3
,,,,108913,3370100,SOCIOLOGY (SOC),11,33,3,11,33,3
,,,,108913,3380002,SPEC TOPIC IN SOC STUD (1ST),3,3,3,3,3,3
,,,,108913,3440300,LANG O/T ENGLISH III - SPANISH,216,"1,257",5.8,224,"1,305",5.8
,,,,108913,3440330,SPANISH FOR SPAN SPEAKERS LVL3,3,3,3,3,3,3
,,,,108913,3500100,ART I (ART 1),7,21,3,10,30,3
,,,,108913,3580140,FUNDAMENTALS OF COMP SCIENCE,5,20,4,7,28,4
,,,,108913,3580300,COMPUTER SCIENCE II (TACS2),3,3,3,3,3,3
,,,,108913,13002200,AG MECH & METAL TECH,20,79,4,20,79,4
,,,,108913,13002300,AG FAC DESGN & FABR,50,200,4,50,200,4
,,,,108913,13004600,ARCHITECTURAL DESIGN,12,57,4.8,12,57,4.8
,,,,108913,13004700,ADV ARCHITECTURAL DESIGN,10,30,3,10,30,3
,,,,108913,13005100,CONSTRUCTION TECHNOLOGY,20,114,5.7,20,114,5.7
