DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS_2015,CTE_HOURS_2015,CTE_AVG_2015,ALL_STUDENTS_2015,ALL_HOURS_2015,ALL_AVG_2015,CTE_STUDENTS_2016,CTE_HOURS_2016,CTE_AVG_2016,ALL_STUDENTS_2016,ALL_HOURS_2016,ALL_AVG_2016,CTE_STUDENTS_2017,CTE_HOURS_2017,CTE_AVG_2017,ALL_STUDENTS_2017,ALL_HOURS_2017,ALL_AVG_2017,CTE_STUDENTS_2018,CTE_HOURS_2018,CTE_AVG_2018,ALL_STUDENTS_2018,ALL_HOURS_2018,ALL_AVG_2018,District_x,TEA District Type_x,TEA Description_x,District_y,TEA District Type_y,TEA Description_y
15917,13039400,AIRCRAFT TECHNOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOUTHSIDE ISD,B,Major Suburban,SOUTHSIDE ISD,B,Major Suburban
15917,13040000,SMALL ENGINE TECHNOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,14.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOUTHSIDE ISD,B,Major Suburban,SOUTHSIDE ISD,B,Major Suburban
16901,3101100,PRECALCULUS (PRE CALC),0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHNSON CITY ISD,H,Rural,JOHNSON CITY ISD,H,Rural
16901,3241400,COMMUNICATION APPLICATIONS,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHNSON CITY ISD,H,Rural,JOHNSON CITY ISD,H,Rural
16901,3350100,PSYCHOLOGY (PSYCH),0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,3.0,6.0,24.0,4.0,3.0,3.0,3.0,5.0,15.0,3.0,3.0,3.0,3.0,3.0,12.0,4.0,JOHNSON CITY ISD,H,Rural,JOHNSON CITY ISD,H,Rural
16901,3370100,SOCIOLOGY (SOC),0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHNSON CITY ISD,H,Rural,JOHNSON CITY ISD,H,Rural
16901,3490100,LANG O/T ENGLISH I - CHINESE,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHNSON CITY ISD,H,Rural,JOHNSON CITY ISD,H,Rural
16901,3490200,LANG O/T ENGLISH II - CHINESE,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHNSON CITY ISD,H,Rural,JOHNSON CITY ISD,H,Rural
16902,3340100,US HISTORY STUDIES SINCE 1877,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,3.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BLANCO ISD,G,Non-metropolitan Stable,BLANCO ISD,G,Non-metropolitan Stable
16902,13011600,BUSINESS ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,4.0,6.0,24.0,4.0,7.0,21.0,3.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,BLANCO ISD,G,Non-metropolitan Stable,BLANCO ISD,G,Non-metropolitan Stable
18901,13009900,PROFESSIONAL COMMUNICATIONS,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,3.0,11.0,33.0,3.0,6.0,24.0,4.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,CLIFTON ISD,G,Non-metropolitan Stable,CLIFTON ISD,G,Non-metropolitan Stable
18903,3220300,ENGLISH III (ENG 3),0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MORGAN ISD,H,Rural,MORGAN ISD,H,Rural
18903,3330100,UNITED STATES GOVERNMENT (GOVT,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,MORGAN ISD,H,Rural,MORGAN ISD,H,Rural
18903,3340100,US HISTORY STUDIES SINCE 1877,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MORGAN ISD,H,Rural,MORGAN ISD,H,Rural
18904,3250100,"THEATRE I, THEATRE ARTS I",0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VALLEY MILLS ISD,H,Rural,VALLEY MILLS ISD,H,Rural
18904,3380001,SOCIAL STD ADV STDYS (1ST CRD),0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VALLEY MILLS ISD,H,Rural,VALLEY MILLS ISD,H,Rural
18904,3380002,SPEC TOPIC IN SOC STUD (1ST),0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,VALLEY MILLS ISD,H,Rural,VALLEY MILLS ISD,H,Rural
18904,13020300,MEDICAL TERMINOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,VALLEY MILLS ISD,H,Rural,VALLEY MILLS ISD,H,Rural
18906,3220300,ENGLISH III (ENG 3),0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,3.0,12.0,4.0,6.0,24.0,4.0,6.0,24.0,4.0,6.0,18.0,3.0,6.0,18.0,3.0,IREDELL ISD,H,Rural,IREDELL ISD,H,Rural
18907,3100600,ALGEBRA II (ALG2),0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,5.0,15.0,3.0,7.0,21.0,3.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,KOPPERL ISD,H,Rural,KOPPERL ISD,H,Rural
18907,3101100,PRECALCULUS (PRE CALC),0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,4.5,4.5,4.5,3.0,3.0,3.0,6.0,18.0,3.0,KOPPERL ISD,H,Rural,KOPPERL ISD,H,Rural
18907,3102530,STATISTICS,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,KOPPERL ISD,H,Rural,KOPPERL ISD,H,Rural
18907,3220300,ENGLISH III (ENG 3),0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,4.0,6.0,24.0,4.0,7.0,21.0,3.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,KOPPERL ISD,H,Rural,KOPPERL ISD,H,Rural
18907,3340100,US HISTORY STUDIES SINCE 1877,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,5.0,15.0,3.0,3.0,12.0,4.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,KOPPERL ISD,H,Rural,KOPPERL ISD,H,Rural
19901,3221800,INDEP STUDY/ENGLISH (1ST TIME),0.0,0.0,0.0,0.0,0.0,0.0,20.0,114.0,5.7,20.0,114.0,5.7,19.0,108.0,5.7,19.0,108.0,5.7,23.0,129.0,5.6,24.0,135.0,5.6,DEKALB ISD,H,Rural,DEKALB ISD,H,Rural
19901,3221810,INDEP STUDY/ENGLISH (2ND TIME),0.0,0.0,0.0,0.0,0.0,0.0,12.0,69.0,5.8,12.0,69.0,5.8,11.0,66.0,6.0,12.0,72.0,6.0,11.0,66.0,6.0,11.0,66.0,6.0,DEKALB ISD,H,Rural,DEKALB ISD,H,Rural
19901,3350100,PSYCHOLOGY (PSYCH),0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,3.0,10.0,30.0,3.0,10.0,30.0,3.0,11.0,33.0,3.0,11.0,33.0,3.0,11.0,33.0,3.0,DEKALB ISD,H,Rural,DEKALB ISD,H,Rural
19901,3380001,SOCIAL STD ADV STDYS (1ST CRD),0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,4.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEKALB ISD,H,Rural,DEKALB ISD,H,Rural
19901,13022700,PRACITCUM CULINARY ARTS,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEKALB ISD,H,Rural,DEKALB ISD,H,Rural
19901,13025300,COSMETOLOGY II,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,DEKALB ISD,H,Rural,DEKALB ISD,H,Rural
19901,13040400,"PRACTICUM TRANS, DIST & LOG",0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEKALB ISD,H,Rural,DEKALB ISD,H,Rural
19902,13037200,SCIENTIFIC RESEARCH & DESIGN,0.0,0.0,0.0,0.0,0.0,0.0,14.0,56.0,4.0,14.0,56.0,4.0,16.0,124.0,7.8,16.0,124.0,7.8,17.0,132.0,7.8,17.0,132.0,7.8,HOOKS ISD,G,Non-metropolitan Stable,HOOKS ISD,G,Non-metropolitan Stable
19903,3010200,BIOLOGY (BIO),0.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,3.0,18.0,54.0,3.0,30.0,171.0,5.7,31.0,177.0,5.7,10.0,80.0,8.0,13.0,104.0,8.0,MAUD ISD,H,Rural,MAUD ISD,H,Rural
19903,3101100,PRECALCULUS (PRE CALC),0.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,3.0,18.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAUD ISD,H,Rural,MAUD ISD,H,Rural
19903,3102501,INDEP STUDY IN MATH (2ND TIME),0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,3.0,12.0,4.0,17.0,51.0,3.0,17.0,51.0,3.0,9.0,27.0,3.0,10.0,30.0,3.0,MAUD ISD,H,Rural,MAUD ISD,H,Rural
19903,3330100,UNITED STATES GOVERNMENT (GOVT,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,3.0,10.0,30.0,3.0,18.0,54.0,3.0,18.0,54.0,3.0,14.0,42.0,3.0,14.0,42.0,3.0,MAUD ISD,H,Rural,MAUD ISD,H,Rural
19903,13011400,BUSIN INFO MGT I,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,3.0,11.0,33.0,3.0,9.0,36.0,4.0,9.0,36.0,4.0,13.0,39.0,3.0,13.0,39.0,3.0,MAUD ISD,H,Rural,MAUD ISD,H,Rural
19905,3101100,PRECALCULUS (PRE CALC),0.0,0.0,0.0,0.0,0.0,0.0,24.0,132.0,5.5,26.0,144.0,5.5,14.0,81.0,5.8,14.0,81.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,NEW BOSTON ISD,G,Non-metropolitan Stable,NEW BOSTON ISD,G,Non-metropolitan Stable
19905,3102501,INDEP STUDY IN MATH (2ND TIME),0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEW BOSTON ISD,G,Non-metropolitan Stable,NEW BOSTON ISD,G,Non-metropolitan Stable
19905,12701500,PROBLEMS AND SOLUTIONS,0.0,0.0,0.0,0.0,0.0,0.0,11.0,63.0,5.7,11.0,63.0,5.7,25.0,135.0,5.4,25.0,135.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,NEW BOSTON ISD,G,Non-metropolitan Stable,NEW BOSTON ISD,G,Non-metropolitan Stable
19905,12701510,PROBLEMS AND SOLUTIONS II,0.0,0.0,0.0,0.0,0.0,0.0,14.0,78.0,5.6,14.0,78.0,5.6,12.0,69.0,5.8,12.0,69.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,NEW BOSTON ISD,G,Non-metropolitan Stable,NEW BOSTON ISD,G,Non-metropolitan Stable
19905,13032300,WELDING,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,5.0,15.0,3.0,6.0,18.0,3.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,NEW BOSTON ISD,G,Non-metropolitan Stable,NEW BOSTON ISD,G,Non-metropolitan Stable
19905,13037210,SCIENTIFIC RESEARCH & DESGN II,0.0,0.0,0.0,0.0,0.0,0.0,25.0,192.0,7.7,27.0,208.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEW BOSTON ISD,G,Non-metropolitan Stable,NEW BOSTON ISD,G,Non-metropolitan Stable
19905,13039600,AUTOMOTIVE TECHNOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEW BOSTON ISD,G,Non-metropolitan Stable,NEW BOSTON ISD,G,Non-metropolitan Stable
19906,3010200,BIOLOGY (BIO),0.0,0.0,0.0,0.0,0.0,0.0,28.0,212.0,7.6,31.0,236.0,7.6,26.0,204.0,7.8,30.0,236.0,7.9,25.0,200.0,8.0,32.0,256.0,8.0,REDWATER ISD,G,Non-metropolitan Stable,REDWATER ISD,G,Non-metropolitan Stable
19906,3340100,US HISTORY STUDIES SINCE 1877,0.0,0.0,0.0,0.0,0.0,0.0,47.0,273.0,5.8,52.0,303.0,5.8,47.0,264.0,5.6,49.0,276.0,5.6,50.0,297.0,5.9,52.0,309.0,5.9,REDWATER ISD,G,Non-metropolitan Stable,REDWATER ISD,G,Non-metropolitan Stable
19907,3151900,MUSIC III INSTRUMNTL ENSEM III,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,2.0,11.0,22.0,2.0,5.0,10.0,2.0,3.0,12.0,4.0,2.0,2.0,2.0,5.0,10.0,2.0,TEXARKANA ISD,E,Independent Town,TEXARKANA ISD,E,Independent Town
19907,3152000,"MUSIC IV, INSTRUMENTL ENSEM IV",0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,12.0,4.0,4.0,16.0,4.0,4.0,16.0,4.0,2.0,2.0,2.0,5.0,10.0,2.0,TEXARKANA ISD,E,Independent Town,TEXARKANA ISD,E,Independent Town
19907,3230130,ADV JOURNALISM: YEARBOOK III,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,6.0,24.0,4.0,6.0,6.0,6.0,10.0,30.0,3.0,4.0,16.0,4.0,11.0,31.0,2.8,TEXARKANA ISD,E,Independent Town,TEXARKANA ISD,E,Independent Town
19907,3230160,ADV JOURNALISM: NEWSPAPER III,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,3.0,15.0,45.0,3.0,6.0,24.0,4.0,9.0,36.0,4.0,6.0,18.0,3.0,9.0,27.0,3.0,TEXARKANA ISD,E,Independent Town,TEXARKANA ISD,E,Independent Town
19907,3231011,INDEP STUDY/JOURNALISM (2ND),0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,10.0,40.0,4.0,6.0,24.0,4.0,16.0,64.0,4.0,3.0,12.0,4.0,6.0,18.0,3.0,TEXARKANA ISD,E,Independent Town,TEXARKANA ISD,E,Independent Town
19907,3250600,TECHNICAL THEATRE II (TH2TECH),0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,TEXARKANA ISD,E,Independent Town,TEXARKANA ISD,E,Independent Town
19907,3380001,SOCIAL STD ADV STDYS (1ST CRD),0.0,0.0,0.0,0.0,0.0,0.0,35.0,111.0,3.2,48.0,150.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEXARKANA ISD,E,Independent Town,TEXARKANA ISD,E,Independent Town
19907,3380021,SOCIAL STD ADV STDYS (2ND CRD),0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,3.0,36.0,108.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEXARKANA ISD,E,Independent Town,TEXARKANA ISD,E,Independent Town
19907,3501210,ART II - DESIGN I,0.0,0.0,0.0,0.0,0.0,0.0,54.0,318.0,5.9,70.0,414.0,5.9,101.0,585.0,5.8,125.0,726.0,5.8,86.0,249.0,2.9,103.0,300.0,2.9,TEXARKANA ISD,E,Independent Town,TEXARKANA ISD,E,Independent Town
19907,13005100,CONSTRUCTION TECHNOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,5.0,15.0,3.0,6.0,18.0,3.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,TEXARKANA ISD,E,Independent Town,TEXARKANA ISD,E,Independent Town
19907,13014500,PRACTICUM ED & TRAINING,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,3.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEXARKANA ISD,E,Independent Town,TEXARKANA ISD,E,Independent Town
19907,13039600,AUTOMOTIVE TECHNOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,6.0,18.0,3.0,12.0,48.0,4.0,18.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,TEXARKANA ISD,E,Independent Town,TEXARKANA ISD,E,Independent Town
19908,3330100,UNITED STATES GOVERNMENT (GOVT,0.0,0.0,0.0,0.0,0.0,0.0,21.0,63.0,3.0,24.0,72.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LIBERTY-EYLAU ISD,G,Non-metropolitan Stable,LIBERTY-EYLAU ISD,G,Non-metropolitan Stable
19909,3221800,INDEP STUDY/ENGLISH (1ST TIME),0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,3.0,14.0,81.0,5.8,18.0,54.0,3.0,12.0,72.0,6.0,14.0,84.0,6.0,14.0,84.0,6.0,SIMMS ISD,H,Rural,SIMMS ISD,H,Rural
19909,3340100,US HISTORY STUDIES SINCE 1877,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SIMMS ISD,H,Rural,SIMMS ISD,H,Rural
19909,3350100,PSYCHOLOGY (PSYCH),0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,6.0,18.0,3.0,10.0,30.0,3.0,15.0,45.0,3.0,5.0,15.0,3.0,6.0,18.0,3.0,SIMMS ISD,H,Rural,SIMMS ISD,H,Rural
19909,13032400,ADVANCED WELDING,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,4.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SIMMS ISD,H,Rural,SIMMS ISD,H,Rural
19909,13033000,PRACTICUM MANUFACTURING,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SIMMS ISD,H,Rural,SIMMS ISD,H,Rural
19909,13040400,"PRACTICUM TRANS, DIST & LOG",0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,SIMMS ISD,H,Rural,SIMMS ISD,H,Rural
19912,13037210,SCIENTIFIC RESEARCH & DESGN II,0.0,0.0,0.0,0.0,0.0,0.0,25.0,188.0,7.5,41.0,316.0,7.7,68.0,524.0,7.7,68.0,524.0,7.7,43.0,332.0,7.7,51.0,400.0,7.8,PLEASANT GROVE ISD,G,Non-metropolitan Stable,PLEASANT GROVE ISD,G,Non-metropolitan Stable
20901,3380001,SOCIAL STD ADV STDYS (1ST CRD),0.0,0.0,0.0,0.0,0.0,0.0,39.0,117.0,3.0,54.0,162.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALVIN ISD,B,Major Suburban,ALVIN ISD,B,Major Suburban
20901,3380002,SPEC TOPIC IN SOC STUD (1ST),0.0,0.0,0.0,0.0,0.0,0.0,74.0,222.0,3.0,101.0,303.0,3.0,133.0,399.0,3.0,175.0,525.0,3.0,105.0,315.0,3.0,136.0,408.0,3.0,ALVIN ISD,B,Major Suburban,ALVIN ISD,B,Major Suburban
20901,3500110,ART I - ART APPRECIATION,0.0,0.0,0.0,0.0,0.0,0.0,47.0,219.0,4.7,66.0,312.0,4.7,61.0,183.0,3.0,100.0,300.0,3.0,63.0,189.0,3.0,94.0,282.0,3.0,ALVIN ISD,B,Major Suburban,ALVIN ISD,B,Major Suburban
20901,3501300,"ART III, DRAWING II",0.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,4.0,12.0,72.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALVIN ISD,B,Major Suburban,ALVIN ISD,B,Major Suburban
20901,3501400,"ART III, PAINTING II",0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,3.0,12.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALVIN ISD,B,Major Suburban,ALVIN ISD,B,Major Suburban
20901,12701500,PROBLEMS AND SOLUTIONS,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,3.0,10.0,30.0,3.0,20.0,37.0,1.9,20.0,37.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,ALVIN ISD,B,Major Suburban,ALVIN ISD,B,Major Suburban
20901,12701510,PROBLEMS AND SOLUTIONS II,0.0,0.0,0.0,0.0,0.0,0.0,25.0,72.0,2.9,25.0,72.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALVIN ISD,B,Major Suburban,ALVIN ISD,B,Major Suburban
20902,3310300,ECONOMICS W/EMPH FREE ENTERPR,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,15.0,3.0,6.0,18.0,3.0,12.0,36.0,3.0,6.0,18.0,3.0,12.0,36.0,3.0,ANGLETON ISD,D,Other Central City Suburban,ANGLETON ISD,D,Other Central City Suburban
20902,13005600,ELECTRICAL TECHNOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,4.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,ANGLETON ISD,D,Other Central City Suburban,ANGLETON ISD,D,Other Central City Suburban
20902,13032900,MANUFACTURING ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,15.0,88.0,5.9,15.0,88.0,5.9,11.0,68.0,6.2,11.0,68.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,ANGLETON ISD,D,Other Central City Suburban,ANGLETON ISD,D,Other Central City Suburban
20902,13036800,ELECTRONICS,0.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,4.0,9.0,36.0,4.0,5.0,20.0,4.0,5.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,ANGLETON ISD,D,Other Central City Suburban,ANGLETON ISD,D,Other Central City Suburban
20902,3010200,AP BIOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANGLETON ISD,D,Other Central City Suburban,ANGLETON ISD,D,Other Central City Suburban
20902,3100101,AP CALCULUS AB,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,4.0,4.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,ANGLETON ISD,D,Other Central City Suburban,ANGLETON ISD,D,Other Central City Suburban
20902,3350100,AP PSYCHOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,103.0,309.0,3.0,111.0,336.0,3.0,68.0,204.0,3.0,80.0,240.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,ANGLETON ISD,D,Other Central City Suburban,ANGLETON ISD,D,Other Central City Suburban
20902,1303750,DATA ACQUISITION & ANALYSIS,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANGLETON ISD,D,Other Central City Suburban,ANGLETON ISD,D,Other Central City Suburban
20904,3370100,SOCIOLOGY (SOC),0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,3.0,9.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,DANBURY ISD,H,Rural,DANBURY ISD,H,Rural
20904,3380001,SOCIAL STD ADV STDYS (1ST CRD),0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,3.0,14.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DANBURY ISD,H,Rural,DANBURY ISD,H,Rural
20905,3155600,MUSIC STUDIES-MUSIC APPREC. I,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,3.0,12.0,4.0,10.0,30.0,3.0,11.0,33.0,3.0,6.0,24.0,4.0,12.0,36.0,3.0,BRAZOSPORT ISD,C,Other Central City,BRAZOSPORT ISD,C,Other Central City
20905,3250700,"THEATRE I, THEATRE PROD I",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,BRAZOSPORT ISD,C,Other Central City,BRAZOSPORT ISD,C,Other Central City
